"date","time","from","sender name","sender lat","sender long","rx lat","rx long","rx elevation","rx snr","distance(m)","hop limit","payload"
"2026-05-01","17:10:16","363634937","Meshtastic a0f9","63.394864999999996","10.4883183","","","","-10.25","","3","1"
"2026-05-01","17:10:20","363634937","Meshtastic a0f9","63.394864999999996","10.4883183","","","","-6.75","","3","2"
"2026-05-01","17:10:26","363634937","Meshtastic a0f9","63.394864999999996","10.4883183","","","","-6.25","","3","3"
"2026-05-01","17:10:40","363634937","Meshtastic a0f9","63.394864999999996","10.4883183","","","","-5.0","","3","4"
"2026-05-01","17:10:56","363634937","Meshtastic a0f9","63.394864999999996","10.4883183","63.4207361","10.252459799999999","532","-3.25","12087","3","5"
"2026-05-01","17:10:59","363634937","Meshtastic a0f9","63.394864999999996","10.4883183","63.4207361","10.252459799999999","532","-1.75","12087","3","6"
"2026-05-01","17:11:02","363634937","Meshtastic a0f9","63.394864999999996","10.4883183","63.4207361","10.252459799999999","532","-2.0","12087","3","7"
"2026-05-01","17:11:04","363634937","Meshtastic a0f9","63.394864999999996","10.4883183","63.4207361","10.252459799999999","532","-6.75","12087","3","8"
"2026-05-01","17:11:07","363634937","Meshtastic a0f9","63.394864999999996","10.4883183","63.4207361","10.252459799999999","532","-6.25","12087","3","9"
"2026-05-01","17:11:09","363634937","Meshtastic a0f9","63.394864999999996","10.4883183","63.4207361","10.252459799999999","532","-5.5","12087","3","0"
"2026-05-01","17:11:15","363634937","Meshtastic a0f9","63.394864999999996","10.4883183","63.4207361","10.252459799999999","532","-2.0","12087","3","1abcdefghi"
"2026-05-01","17:11:30","363634937","Meshtastic a0f9","63.394864999999996","10.4883183","63.4207361","10.252459799999999","532","-2.25","12087","3","2abcdefghi"
"2026-05-01","17:11:38","363634937","Meshtastic a0f9","63.394864999999996","10.4883183","63.4207361","10.252459799999999","532","-1.75","12087","3","3abcdefghi"
"2026-05-01","17:11:41","363634937","Meshtastic a0f9","63.394864999999996","10.4883183","63.4207361","10.252459799999999","532","-7.25","12087","3","4abcdefghi"
"2026-05-01","17:11:46","363634937","Meshtastic a0f9","63.394864999999996","10.4883183","63.4207361","10.252459799999999","532","-20.25","12087","2","5abcdefghi"
"2026-05-01","17:11:52","363634937","Meshtastic a0f9","63.394864999999996","10.4883183","63.4207361","10.252459799999999","532","-2.0","12087","3","5abcdefghi"
"2026-05-01","17:11:57","363634937","Meshtastic a0f9","63.394864999999996","10.4883183","63.4207361","10.252459799999999","532","-4.25","12087","3","6abcdefghi"
"2026-05-01","17:12:01","363634937","Meshtastic a0f9","63.394864999999996","10.4883183","63.4207361","10.252459799999999","532","-2.0","12087","3","7abcdefghi"
"2026-05-01","17:12:04","363634937","Meshtastic a0f9","63.394864999999996","10.4883183","63.4207361","10.252459799999999","532","-6.25","12087","3","8abcdefghi"
"2026-05-01","17:12:12","363634937","Meshtastic a0f9","63.394864999999996","10.4883183","63.4207361","10.252459799999999","532","-2.25","12087","0","9abcdefghi"
"2026-05-01","17:12:18","363634937","Meshtastic a0f9","63.394864999999996","10.4883183","63.4207361","10.252459799999999","532","-12.5","12087","3","9abcdefghi"
"2026-05-01","17:12:21","363634937","Meshtastic a0f9","63.394864999999996","10.4883183","63.4207361","10.252459799999999","532","-4.75","12087","3","0abcdefghi"
